NAME,FPL,direction,layer,bar,qcal0,qped0,tdc0ns0,tdc25ns0,tdc0ns0_t17,tdc25ns0_t17,qcal1,qped1,tdc0ns1,tdc25ns1,tdc0ns1_t17,tdc25ns1_t17,tdiff_offset,sync_offset,vscint,ediff_offset,esync_offset,att,crate0,module0,channel0,sam0,gtb0,crate1,module1,channel1,sam1,gtb1,zpos
NeuLANDPla2H-20,13,H,2,20,1,10,1275,3272,1177,3276,1,32,1295,3274,1157,3277,42.209,40.125,8.19475,0.997127,0.0616833,645.973,2,4,7,6,1,5,3,13,7,1,11265
NeuLANDPla2H-21,13,H,2,21,1,56,1148,3280,1177,3276,1,38,1326,3275,1157,3277,43.2691,40.0807,8.19906,1.01044,0.0615592,543.385,2,4,6,6,1,5,3,12,7,1,11265
NeuLANDPla2H-22,13,H,2,22,1,7,1223,3273,1177,3276,1,41,1289,3269,1157,3277,41.7785,40.0405,8.16825,0.998416,0.0613459,569.881,2,4,5,6,1,5,3,11,7,1,11265
NeuLANDPla2H-23,13,H,2,23,1,57,1201,3276,1177,3276,1,68,1293,3276,1157,3277,41.8263,39.5336,8.22765,1.02961,0.0612633,603.417,2,4,4,6,1,5,3,10,7,1,11265
NeuLANDPla2H-24,13,H,2,24,1,63,1205,3270,1177,3276,1,33,1195,3269,1157,3277,41.0457,39.7376,8.19595,1.01985,0.0610946,659.794,2,4,3,6,1,5,3,9,7,1,11265
NeuLANDPla2H-25,13,H,2,25,1,28,1159,3279,1177,3276,1,18,1296,3274,1157,3277,41.3803,39.7533,8.21939,1.00111,0.0628286,663.674,2,4,2,6,1,5,3,8,7,1,11265
NeuLANDPla2H-26,13,H,2,26,1,5,1220,3270,1177,3276,1,44,1273,3271,1261,3277,18.7362,50.8647,8.15775,1.02992,0.0607637,897.824,2,4,1,6,1,5,4,7,7,1,11265
NeuLANDPla2H-27,13,H,2,27,1,32,1158,3273,1177,3276,1,54,1253,3272,1261,3277,20.2783,50.611,8.17774,0.99366,0.0617434,624.863,2,4,0,6,1,5,4,6,7,1,11265
NeuLANDPla2H-28,13,H,2,28,1,13,1239,3274,1177,3276,1,68,1287,3266,1261,3277,19.6139,51.3246,8.16851,1.00749,0.0623857,449.911,2,4,15,6,1,5,4,5,7,1,11265
NeuLANDPla2H-29,13,H,2,29,1,57,1143,3278,1177,3276,1,41,1275,3276,1261,3277,19.1438,51.4098,8.2092,1.02013,0.0615789,495.269,2,4,14,6,1,5,4,4,7,1,11265
NeuLANDPla2H-30,13,H,2,30,1,14,1270,3273,1177,3276,1,53,1260,3263,1261,3277,20.4878,50.7435,8.19225,0.994256,0.0614463,510.515,2,4,13,6,1,2,7,10,6,1,11265
NeuLANDPla2H-31,13,H,2,31,1,5,1162,3281,1177,3276,1,37,1194,3258,1261,3277,21.8724,50.8725,8.14079,1.01229,0.0620951,598.801,2,4,12,6,1,5,4,2,7,1,11265
NeuLANDPla2H-32,13,H,2,32,1,2,1202,3279,1177,3276,1,80,1260,3275,1261,3277,19.692,50.6232,8.22284,1.00986,0.061173,591.687,2,4,11,6,1,5,4,1,7,1,11265
NeuLANDPla2H-33,13,H,2,33,1,55,1147,3279,1177,3276,1,77,1297,3265,1261,3277,19.3567,50.9875,8.12799,0.994489,0.063016,563.645,2,4,10,6,1,5,4,0,7,1,11265
NeuLANDPla2H-34,13,H,2,34,1,7,1156,3266,1177,3276,1,44,1352,3272,1261,3277,18.8297,51.5014,8.16133,0.997691,0.0623815,565.247,2,4,9,6,1,5,4,15,7,1,11265
NeuLANDPla2H-35,13,H,2,35,1,44,1145,3276,1177,3276,1,44,1259,3259,1261,3277,20.1879,50.9866,8.12047,0.998543,0.0607824,503.86,2,4,8,6,1,5,4,14,7,1,11265
NeuLANDPla2H-36,13,H,2,36,1,6,1129,3282,1108,3284,1,43,1325,3277,1261,3277,19.0429,51.7237,8.11202,0.98685,0.061341,497.536,2,5,7,6,1,5,4,13,7,1,11265
NeuLANDPla2H-37,13,H,2,37,1,6,1271,3273,1108,3284,1,35,1252,3274,1261,3277,20.7018,51.2457,8.12618,1.01997,0.0617389,464.638,2,5,6,6,1,5,4,12,7,1,11265
NeuLANDPla2H-38,13,H,2,38,1,10,1121,3285,1108,3284,1,49,1309,3270,1261,3277,19.704,50.529,8.17415,1.02254,0.0615403,700.651,2,5,5,6,1,5,4,11,7,1,11265
NeuLANDPla2H-39,13,H,2,39,1,48,1274,3279,1108,3284,1,89,1246,3258,1261,3277,20.1567,51.2765,8.07851,0.996822,0.0616342,510.658,2,5,4,6,1,5,4,10,7,1,11265
NeuLANDPla2H-40,13,H,2,40,1,46,1232,3284,1108,3284,1,76,1343,3271,1261,3277,19.8655,50.613,8.17156,0.995122,0.0624893,527.064,2,5,3,6,1,5,4,9,7,1,11265
NeuLANDPla2H-41,13,H,2,41,1,25,1260,3267,1108,3284,1,36,1238,3268,1261,3277,18.6374,51.3325,8.11655,1.00507,0.0613258,438.145,2,5,2,6,1,5,4,8,7,1,11265
NeuLANDPla2H-42,13,H,2,42,1,11,1198,3273,1108,3284,1,52,1227,3282,1161,3279,18.4799,50.6595,8.1902,0.996658,0.0619372,449.162,2,5,1,6,1,5,5,7,7,1,11265
NeuLANDPla2H-43,13,H,2,43,1,18,1271,3270,1108,3284,1,41,1196,3277,1161,3279,18.5465,50.7137,8.15002,0.997088,0.0631419,471.273,2,5,0,6,1,5,5,6,7,1,11265
NeuLANDPla2H-44,13,H,2,44,1,3,1221,3290,1108,3284,1,40,1230,3275,1161,3279,19.9993,51.112,8.13191,1.00924,0.0620334,565.15,2,5,15,6,1,5,5,5,7,1,11265
NeuLANDPla2H-45,13,H,2,45,1,7,1242,3281,1108,3284,1,86,1182,3275,1161,3279,18.5416,51.1795,8.09816,0.993871,0.0616085,415.961,2,5,14,6,1,5,5,4,7,1,11265
NeuLANDPla2H-46,13,H,2,46,1,4,1219,3285,1108,3284,1,45,1132,3277,1161,3279,20.3136,50.4723,8.14247,0.99908,0.0620313,570.389,2,5,13,6,1,5,5,3,7,1,11265
NeuLANDPla2H-47,13,H,2,47,1,59,1234,3273,1108,3284,1,51,1144,3267,1161,3279,20.082,50.499,8.1615,1.00581,0.0609282,378.473,2,5,12,6,1,5,5,2,7,1,11265
NeuLANDPla2H-48,13,H,2,48,1,56,1219,3285,1108,3284,1,44,1130,3275,1161,3279,20.9147,50.2674,8.14287,0.961161,0.0614407,443.58,2,5,11,6,1,5,5,1,7,1,11265
NeuLANDPla2H-49,13,H,2,49,1,2,1261,3277,1108,3284,1,42,1129,3268,1161,3279,19.9307,50.419,8.07419,1.00374,0.0614098,377.282,2,5,10,6,1,5,5,0,7,1,11265
NeuLANDPla3V-0,13,V,3,0,1,6,1210,3283,1141,3287,1,2,1202,3277,1108,3284,1.2804,59.2349,8.2336,0.908292,0.0742619,394.909,2,1,7,6,1,2,5,9,6,1,11315
NeuLANDPla3V-1,13,V,3,1,1,48,1183,3276,1141,3287,1,5,1262,3274,1108,3284,-0.349242,60.5561,8.14551,1.00432,0.0662852,413.325,2,1,6,6,1,2,5,8,6,1,11315
NeuLANDPla3V-2,13,V,3,2,1,6,1229,3285,1141,3287,1,4,1176,3281,1203,3287,-0.740945,60.6912,8.17517,0.997051,0.0666116,482.025,2,1,5,6,1,2,6,7,6,1,11315
NeuLANDPla3V-3,13,V,3,3,1,39,1165,3273,1141,3287,1,19,1263,3276,1203,3287,0.960175,60.9179,8.17052,1.00249,0.0668798,468.389,2,1,4,6,1,2,6,6,6,1,11315
NeuLANDPla3V-4,13,V,3,4,1,3,1195,3286,1141,3287,1,6,1225,3287,1203,3287,0.830797,60.5314,8.17694,1.0039,0.0649346,537.619,2,1,3,6,1,2,6,5,6,1,11315
NeuLANDPla3V-5,13,V,3,5,1,4,1180,3271,1141,3287,1,3,1255,3276,1203,3287,0.0474977,60.0719,8.19561,0.996902,0.0644204,497.455,2,1,2,6,1,2,6,4,6,1,11315
NeuLANDPla3V-6,13,V,3,6,1,10,1218,3283,1141,3287,1,17,1213,3280,1203,3287,0.442895,61.2085,8.1278,1.00126,0.0639198,551.815,2,1,1,6,1,2,6,3,6,1,11315
NeuLANDPla3V-7,13,V,3,7,1,12,1245,3285,1141,3287,1,6,1284,3279,1203,3287,1.12187,60.5816,8.14283,0.991078,0.066156,497.064,2,1,0,6,1,2,6,2,6,1,11315
NeuLANDPla3V-8,13,V,3,8,1,3,1157,3291,1141,3287,1,3,1251,3284,1203,3287,1.06526,60.5155,8.16202,1.0185,0.0653611,541.712,2,1,15,6,1,2,6,1,6,1,11315
NeuLANDPla3V-9,13,V,3,9,1,10,1222,3283,1141,3287,1,10,1262,3282,1203,3287,0.568104,60.3823,8.14776,1.01764,0.0633313,629.578,2,1,14,6,1,2,6,0,6,1,11315
NeuLANDPla3V-10,13,V,3,10,1,4,1165,3287,1141,3287,1,49,1189,3278,1168,3285,0.651254,60.6143,8.15474,1.02915,0.0656181,445.062,2,1,13,6,1,2,6,15,6,1,11315
NeuLANDPla3V-11,13,V,3,11,1,47,1237,3282,1141,3287,1,31,1281,3269,1168,3285,1.53239,59.9589,8.1694,1.0037,0.0626725,567.152,2,1,12,6,1,2,6,14,6,1,11315
NeuLANDPla3V-12,13,V,3,12,1,12,1174,3289,1141,3287,1,8,1193,3278,1168,3285,0.417837,60.0028,8.18493,1.00368,0.0661834,469.21,2,1,11,6,1,2,6,13,6,1,11315
NeuLANDPla3V-13,13,V,3,13,1,61,1194,3272,1141,3287,1,54,1287,3276,1168,3285,1.17249,60.1478,8.11892,0.983846,0.0657176,687.882,2,1,10,6,1,2,6,12,6,1,11315
NeuLANDPla3V-14,13,V,3,14,1,28,1179,3284,1141,3287,1,2,1156,3276,1168,3285,0.867959,60.4674,8.10113,1.02315,0.0675209,554.717,2,1,9,6,1,2,6,11,6,1,11315
NeuLANDPla3V-15,13,V,3,15,1,13,1247,3287,1141,3287,1,11,1267,3277,1168,3285,0.984681,60.1305,8.18877,1.01991,0.0652778,589.561,2,1,8,6,1,2,6,10,6,1,11315
NeuLANDPla3V-16,13,V,3,16,1,14,1247,3279,1173,3289,1,5,1192,3274,1168,3285,-0.445907,60.5363,8.19443,0.986736,0.0654953,542.549,2,2,7,6,1,2,6,9,6,1,11315
NeuLANDPla3V-17,13,V,3,17,1,6,1253,3280,1173,3289,1,39,1278,3271,1168,3285,0.0973974,60.323,8.19792,1.01132,0.0653646,525.512,2,2,6,6,1,2,6,8,6,1,11315
NeuLANDPla3V-18,13,V,3,18,1,3,1144,3281,1173,3289,1,7,1222,3283,1168,3285,-1.94998,60.6173,8.19306,1.01739,0.0652571,418.916,2,2,5,6,1,2,7,7,6,1,11315
NeuLANDPla3V-19,13,V,3,19,1,13,1260,3287,1173,3289,1,11,1239,3276,1168,3285,-1.051,61.0355,8.18109,1.00115,0.0655168,606.579,2,2,4,6,1,2,7,6,6,1,11315
NeuLANDPla3V-20,13,V,3,20,1,5,1239,3282,1173,3289,1,20,1232,3277,1168,3285,-0.0387812,60.8149,8.14568,1.00279,0.0659022,538.691,2,2,3,6,1,2,7,5,6,1,11315
NeuLANDPla3V-21,13,V,3,21,1,28,1259,3279,1173,3289,1,53,1250,3278,1168,3285,0.301724,60.7234,8.16732,0.983596,0.0648235,462.434,2,2,2,6,1,2,7,4,6,1,11315
NeuLANDPla3V-22,13,V,3,22,1,4,1202,3283,1173,3289,1,10,1206,3283,1168,3285,-0.423159,60.7497,8.15132,1.00289,0.0643769,607.508,2,2,1,6,1,2,7,3,6,1,11315
NeuLANDPla3V-23,13,V,3,23,1,3,1261,3292,1173,3289,1,11,1201,3275,1168,3285,-0.490964,60.2124,8.2078,0.992917,0.0649614,579.516,2,2,0,6,1,2,7,2,6,1,11315
NeuLANDPla3V-24,13,V,3,24,1,54,1128,3265,1173,3289,1,27,1225,3280,1168,3285,-0.981288,60.3695,8.23528,0.980761,0.0647891,547.243,2,2,15,6,1,2,7,1,6,1,11315
NeuLANDPla3V-25,13,V,3,25,1,13,1214,3288,1173,3289,1,3,1214,3279,1168,3285,0.0529969,60.6883,8.19118,0.990171,0.0649213,563.379,2,2,14,6,1,2,7,0,6,1,11315
NeuLANDPla3V-26,13,V,3,26,1,5,1140,3272,1173,3289,1,32,1173,3283,1203,3287,-15.9237,68.787,8.2415,1.00262,0.0643347,585.363,2,2,13,6,1,2,7,15,6,1,11315
NeuLANDPla3V-27,13,V,3,27,1,50,1192,3279,1173,3289,1,10,1221,3280,1203,3287,-16.6568,68.7919,8.19376,1.00298,0.0650707,555.526,2,2,12,6,1,2,7,14,6,1,11315
NeuLANDPla3V-28,13,V,3,28,1,67,1341,3265,1255,3268,1,6,1178,3281,1203,3287,-35.8328,59.0481,8.17699,0.988804,0.0651146,482.338,5,1,7,7,1,2,7,13,6,1,11315
NeuLANDPla3V-29,13,V,3,29,1,44,1261,3269,1255,3268,1,56,1226,3277,1203,3287,-36.0913,58.7341,8.20377,1.02104,0.0646379,518.707,5,1,6,7,1,2,7,12,6,1,11315
NeuLANDPla3V-30,13,V,3,30,1,47,1329,3267,1255,3268,1,86,1253,3271,1161,3279,-0.10205,41.198,8.17028,1.01652,0.0661811,528.125,5,1,5,7,1,5,5,15,7,1,11315
NeuLANDPla3V-31,13,V,3,31,1,66,1250,3270,1255,3268,1,42,1186,3275,1161,3279,-0.533301,40.6658,8.2354,1.00981,0.0651299,539.244,5,1,4,7,1,5,5,14,7,1,11315
NeuLANDPla3V-32,13,V,3,32,1,90,1276,3265,1255,3268,1,45,1148,3273,1161,3279,0.0450193,40.5109,8.20828,1.00816,0.0658441,582.365,5,1,3,7,1,5,5,13,7,1,11315
NeuLANDPla3V-33,13,V,3,33,1,82,1269,3267,1255,3268,1,57,1232,3285,1161,3279,0.0932894,40.9652,8.17899,1.01715,0.0643099,586.683,5,1,2,7,1,5,5,12,7,1,11315
NeuLANDPla3V-34,13,V,3,34,1,43,1265,3263,1255,3268,1,85,1159,3274,1161,3279,0.717807,40.8782,8.24316,1.01195,0.0659706,470.207,5,1,1,7,1,5,5,11,7,1,11315
NeuLANDPla3V-35,13,V,3,35,1,62,1246,3272,1255,3268,1,82,1232,3279,1161,3279,0.468899,40.825,8.18345,1.01184,0.0644979,585.277,5,1,0,7,1,5,5,10,7,1,11315
NeuLANDPla3V-36,13,V,3,36,1,76,1311,3265,1255,3268,1,77,1225,3270,1161,3279,-0.111262,41.1792,8.16785,1.01079,0.06466,577.289,5,1,15,7,1,5,5,9,7,1,11315
NeuLANDPla3V-37,13,V,3,37,1,92,1356,3258,1255,3268,1,90,1168,3277,1161,3279,-0.976807,40.6933,8.18492,1.01385,0.0652,465.825,5,1,14,7,1,5,5,8,7,1,11315
NeuLANDPla3V-38,13,V,3,38,1,41,1302,3265,1255,3268,1,74,1214,3282,1202,3280,-0.843783,41.5266,8.14037,1.01082,0.0655308,490.143,5,1,13,7,1,5,6,7,7,1,11315
NeuLANDPla3V-39,13,V,3,39,1,43,1362,3260,1255,3268,1,80,1267,3280,1202,3280,0.977084,40.7807,8.14127,1.01026,0.066354,438.295,5,1,12,7,1,5,6,6,7,1,11315
NeuLANDPla3V-40,13,V,3,40,1,91,1310,3260,1255,3268,1,45,1211,3275,1202,3280,-0.165722,40.6805,8.17034,0.993897,0.0668573,507.025,5,1,11,7,1,5,6,5,7,1,11315
NeuLANDPla3V-41,13,V,3,41,1,56,1359,3263,1255,3268,1,51,1260,3280,1202,3280,-0.294429,41.0064,8.20929,1.01075,0.0664089,443.155,5,1,10,7,1,5,6,4,7,1,11315
NeuLANDPla3V-42,13,V,3,42,1,45,1329,3263,1255,3268,1,61,1189,3281,1202,3280,-1.47415,40.8168,8.21832,0.998999,0.0666836,457.455,5,1,9,7,1,5,6,3,7,1,11315
NeuLANDPla3V-43,13,V,3,43,1,37,1274,3269,1255,3268,1,33,1244,3287,1202,3280,-0.848646,42.2083,8.12761,1.01235,0.0665332,571.128,5,1,8,7,1,5,6,2,7,1,11315
NeuLANDPla3V-44,13,V,3,44,1,31,1232,3267,1121,3273,1,45,1223,3277,1202,3280,-21.4353,30.7294,8.22846,1.00268,0.0653603,350.33,5,2,7,7,1,5,6,1,7,1,11315
NeuLANDPla3V-45,13,V,3,45,1,29,1202,3273,1121,3273,1,51,1219,3277,1202,3280,-19.5563,31.4451,8.15477,1.00091,0.0653605,485.726,5,2,6,7,1,5,6,0,7,1,11315
NeuLANDPla3V-46,13,V,3,46,1,48,1205,3265,1121,3273,1,96,1238,3278,1202,3280,-22.1461,31.0243,8.13417,1.02492,0.0673913,515.966,5,2,5,7,1,5,6,15,7,1,11315
NeuLANDPla3V-47,13,V,3,47,1,30,1243,3279,1121,3273,1,52,1278,3273,1202,3280,-20.2128,30.482,8.17775,0.990029,0.0661511,352.001,5,2,4,7,1,5,6,14,7,1,11315
NeuLANDPla3V-48,13,V,3,48,1,30,1206,3273,1121,3273,1,99,1215,3274,1202,3280,-21.4789,31.2089,8.06911,1.00348,0.0682915,347.683,5,2,3,7,1,5,6,13,7,1,11315
NeuLANDPla3V-49,13,V,3,49,1,31,1162,3274,1121,3273,1,42,1270,3280,1202,3280,-20.9223,30.2073,8.17922,1.00729,0.0636644,346.539,5,2,2,7,1,5,6,12,7,1,11315
NeuLANDPla4H-0,13,H,4,0,1,44,1204,3278,1202,3291,1,43,1248,3268,1243,3269,27.8203,55.7616,8.10243,1.00223,0.0611466,285.627,1,2,11,6,0,5,8,1,7,1,11365
NeuLANDPla4H-1,13,H,4,1,1,54,1245,3277,1202,3291,1,37,1233,3273,1243,3269,28.458,55.6451,8.14473,1,0.0622489,352.206,1,2,10,6,0,5,8,0,7,1,11365
NeuLANDPla4H-2,13,H,4,2,1,4,1272,3277,1202,3291,1,25,1223,3268,1243,3269,28.1403,55.7325,8.12728,1.01527,0.062168,367.244,1,2,9,6,0,5,8,15,7,1,11365
NeuLANDPla4H-3,13,H,4,3,1,12,1233,3280,1202,3291,1,68,1169,3272,1243,3269,28.7354,55.5996,8.09915,1.00491,0.0620867,394.363,1,2,8,6,0,5,8,14,7,1,11365
NeuLANDPla4H-4,13,H,4,4,1,61,1239,3288,1146,3274,1,32,1234,3267,1243,3269,28.0932,55.679,8.12799,1.00972,0.0624853,382.368,1,3,7,6,0,5,8,13,7,1,11365
NeuLANDPla4H-5,13,H,4,5,1,60,1313,3284,1146,3274,1,34,1208,3276,1243,3269,30.2382,55.7072,8.12216,1.04196,0.0615762,455.81,1,3,6,6,0,5,8,12,7,1,11365
NeuLANDPla4H-6,13,H,4,6,1,24,1238,3284,1203,3287,1,55,1268,3274,1243,3269,19.0728,50.6781,8.20702,1.00829,0.0600154,423.84,2,7,9,6,1,5,8,11,7,1,11365
NeuLANDPla4H-7,13,H,4,7,1,5,1253,3276,1146,3274,1,36,1206,3269,1243,3269,28.3266,55.3542,8.14291,1.00435,0.0620484,454.156,1,3,4,6,0,5,8,10,7,1,11365
NeuLANDPla4H-8,13,H,4,8,1,4,1234,3268,1146,3274,1,31,1284,3261,1243,3269,28.8908,56.0576,8.19483,1.0121,0.0613135,494.852,1,3,3,6,0,5,8,9,7,1,11365
NeuLANDPla4H-9,13,H,4,9,1,4,1296,3275,1146,3274,1,32,1261,3282,1243,3269,28.4941,54.9941,8.15323,0.997906,0.0621474,450.092,1,3,2,6,0,5,8,8,7,1,11365
NeuLANDPla4H-10,13,H,4,10,1,12,1237,3271,1146,3274,1,56,1352,3265,1243,3272,27.9543,55.9229,8.12182,1.0019,0.0614884,472.336,1,3,1,6,0,5,7,7,7,1,11365
NeuLANDPla4H-11,13,H,4,11,1,8,1256,3287,1146,3274,1,43,1267,3265,1243,3272,28.5493,55.4755,8.09583,0.996154,0.0620505,442.222,1,3,0,6,0,5,7,6,7,1,11365
NeuLANDPla4H-12,13,H,4,12,1,34,1158,3278,1146,3274,1,81,1392,3261,1243,3272,29.4197,55.2817,8.12251,1.00034,0.0617909,461.233,1,3,15,6,0,5,7,5,7,1,11365
NeuLANDPla4H-13,13,H,4,13,1,49,1264,3278,1146,3274,1,47,1215,3259,1243,3272,29.7002,55.2115,8.11769,1.01292,0.0612208,533.857,1,3,14,6,0,5,7,4,7,1,11365
NeuLANDPla4H-14,13,H,4,14,1,4,1152,3272,1146,3274,1,31,1251,3268,1243,3272,28.4173,54.7996,8.15217,0.987255,0.0612241,508.523,1,3,13,6,0,5,7,3,7,1,11365
NeuLANDPla4H-15,13,H,4,15,1,10,1196,3263,1146,3274,1,44,1270,3279,1243,3272,28.5647,54.6522,8.12775,1.00835,0.0622723,456.057,1,3,12,6,0,5,7,2,7,1,11365
NeuLANDPla4H-16,13,H,4,16,1,7,1168,3271,1146,3274,1,32,1259,3273,1243,3272,30.4957,55.3953,8.14837,0.982081,0.0612872,457.702,1,3,11,6,0,5,7,1,7,1,11365
NeuLANDPla4H-17,13,H,4,17,1,58,1299,3282,1146,3274,1,75,1314,3269,1243,3272,28.9449,54.9875,8.12304,0.993738,0.062614,496.998,1,3,10,6,0,5,7,0,7,1,11365
NeuLANDPla4H-18,13,H,4,18,1,3,1184,3265,1146,3274,1,74,1207,3281,1243,3272,28.9532,55.4459,8.13239,1.00144,0.062813,472.538,1,3,9,6,0,5,7,15,7,1,11365
NeuLANDPla4H-19,13,H,4,19,1,5,1259,3279,1146,3274,1,56,1261,3269,1243,3272,29.2314,55.3589,8.1529,1.0082,0.0620824,488.749,1,3,8,6,0,5,7,14,7,1,11365
NeuLANDPla4H-20,13,H,4,20,1,48,1217,3278,1198,3288,1,84,1243,3270,1243,3272,29.4685,55.2044,8.1396,0.999252,0.0624661,509.627,1,4,7,6,0,5,7,13,7,1,11365
NeuLANDPla4H-21,13,H,4,21,1,46,1258,3267,1198,3288,1,42,1261,3270,1243,3272,29.9929,55.5516,8.16303,0.993561,0.0623751,501.399,1,4,6,6,0,5,7,12,7,1,11365
NeuLANDPla4H-22,13,H,4,22,1,1,1272,3277,1198,3288,1,69,1262,3268,1243,3272,28.6012,55.8356,8.11915,0.998806,0.0633888,507.993,1,4,5,6,0,5,7,11,7,1,11365
NeuLANDPla4H-23,13,H,4,23,1,38,1226,3273,1198,3288,1,27,1309,3266,1243,3272,29.0243,55.0452,8.16253,1.0006,0.0627491,561.256,1,4,4,6,0,5,7,10,7,1,11365
NeuLANDPla4H-24,13,H,4,24,1,15,1206,3280,1198,3288,1,28,1333,3259,1243,3272,27.5245,55.4971,8.1322,1.00419,0.0628685,558.794,1,4,3,6,0,5,7,9,7,1,11365
NeuLANDPla4H-25,13,H,4,25,1,61,1314,3272,1198,3288,1,29,1258,3262,1243,3272,28.4895,54.9737,8.08576,1.00519,0.06251,546.25,1,4,2,6,0,5,7,8,7,1,11365
NeuLANDPla4H-26,13,H,4,26,1,7,1239,3278,1198,3288,1,30,1277,3268,1262,3273,60.6337,39.5213,8.10235,1.01163,0.0623403,572.726,1,4,1,6,0,6,3,7,7,0,11365
NeuLANDPla4H-27,13,H,4,27,1,3,1312,3272,1198,3288,1,29,1277,3278,1262,3273,60.5169,39.316,8.12887,1.0063,0.0622188,425.413,1,4,0,6,0,6,3,6,7,0,11365
NeuLANDPla4H-28,13,H,4,28,1,40,1240,3277,1198,3288,1,75,1239,3271,1262,3273,60.0179,39.7576,8.08446,1.00124,0.0624634,454.69,1,4,15,6,0,6,3,5,7,0,11365
NeuLANDPla4H-29,13,H,4,29,1,8,1305,3274,1198,3288,1,36,1342,3270,1262,3273,61.605,38.7333,8.12257,0.991268,0.062752,476.016,1,4,14,6,0,6,3,4,7,0,11365
NeuLANDPla4H-30,13,H,4,30,1,8,1178,3277,1198,3288,1,49,1219,3274,1262,3273,60.4105,39.5774,8.11734,0.994704,0.0631614,508.192,1,4,13,6,0,6,3,3,7,0,11365
NeuLANDPla4H-31,13,H,4,31,1,9,1274,3275,1198,3288,1,52,1262,3258,1262,3273,60.3015,39.4089,8.15483,0.998647,0.0626344,608.617,1,4,12,6,0,6,3,2,7,0,11365
NeuLANDPla4H-32,13,H,4,32,1,12,1204,3283,1198,3288,1,76,1243,3276,1262,3273,61.7721,38.8618,8.17303,0.990073,0.0635595,465.834,1,4,11,6,0,6,3,1,7,0,11365
NeuLANDPla4H-33,13,H,4,33,1,10,1284,3270,1198,3288,1,20,1355,3262,1262,3273,60.6722,39.0904,8.11152,1.01061,0.0626131,465.645,1,4,10,6,0,6,3,0,7,0,11365
NeuLANDPla4H-34,13,H,4,34,1,51,1243,3275,1198,3288,1,24,1226,3272,1262,3273,61.1787,39.2688,8.13976,1.00845,0.0616623,445.632,1,4,9,6,0,6,3,15,7,0,11365
NeuLANDPla4H-35,13,H,4,35,1,10,1307,3266,1198,3288,1,24,1299,3265,1262,3273,61.1849,38.7258,8.18425,1.00647,0.0624204,511.416,1,4,8,6,0,6,3,14,7,0,11365
NeuLANDPla4H-36,13,H,4,36,1,54,1199,3271,1213,3286,1,29,1183,3278,1262,3273,60.2662,39.4572,8.15573,0.996374,0.0617219,452.913,1,5,7,6,0,6,3,13,7,0,11365
NeuLANDPla4H-37,13,H,4,37,1,32,1306,3271,1213,3286,1,26,1338,3268,1262,3273,61.6786,39.1621,8.12847,0.999032,0.0621569,416.927,1,5,6,6,0,6,3,12,7,0,11365
NeuLANDPla4H-38,13,H,4,38,1,11,1269,3281,1213,3286,1,58,1210,3277,1262,3273,61.9227,38.4005,8.1806,0.984306,0.063524,446.529,1,5,5,6,0,6,3,11,7,0,11365
NeuLANDPla4H-39,13,H,4,39,1,9,1316,3266,1213,3286,1,26,1347,3267,1262,3273,60.4857,39.882,8.12816,1.00437,0.0615589,430.503,1,5,4,6,0,6,3,10,7,0,11365
NeuLANDPla4H-40,13,H,4,40,1,19,1216,3279,1213,3286,1,67,1236,3262,1262,3273,60.7811,39.1305,8.1135,1.01212,0.0626357,450.921,1,5,3,6,0,6,3,9,7,0,11365
NeuLANDPla4H-41,13,H,4,41,1,12,1307,3267,1213,3286,1,31,1293,3268,1262,3273,59.9837,39.3365,8.15715,0.999582,0.0620898,518.934,1,5,2,6,0,6,3,8,7,0,11365
NeuLANDPla4H-42,13,H,4,42,1,18,1222,3281,1213,3286,1,28,1282,3282,1282,3280,36.1213,51.8369,8.10009,1.00478,0.0613865,424.906,1,5,1,6,0,6,2,7,7,0,11365
NeuLANDPla4H-43,13,H,4,43,1,10,1312,3266,1213,3286,1,56,1357,3280,1282,3280,36.1867,51.2696,8.13666,1.01596,0.061997,443.735,1,5,0,6,0,6,2,6,7,0,11365
NeuLANDPla4H-44,13,H,4,44,1,2,1265,3281,1213,3286,1,67,1295,3283,1282,3280,36.7564,51.5318,8.08799,1.00229,0.0627407,450.36,1,5,15,6,0,6,2,5,7,0,11365
NeuLANDPla4H-45,13,H,4,45,1,9,1279,3271,1213,3286,1,62,1351,3273,1282,3280,37.481,51.3069,8.17145,1.01244,0.0633481,482.308,1,5,14,6,0,6,2,4,7,0,11365
NeuLANDPla4H-46,13,H,4,46,1,5,1194,3280,1213,3286,1,72,1220,3276,1282,3280,35.4205,51.3634,8.08375,1.04536,0.0604399,363.244,1,5,13,6,0,6,2,3,7,0,11365
NeuLANDPla4H-47,13,H,4,47,1,41,1294,3273,1213,3286,1,56,1288,3275,1282,3280,36.4702,50.9308,8.10115,1.01046,0.0614199,360.362,1,5,12,6,0,6,2,2,7,0,11365
NeuLANDPla4H-48,13,H,4,48,1,2,1268,3272,1213,3286,1,37,1243,3277,1282,3280,36.7461,51.0433,8.10475,1.00977,0.0615101,398.533,1,5,11,6,0,6,2,1,7,0,11365
NeuLANDPla4H-49,13,H,4,49,1,21,1270,3263,1213,3286,1,39,1289,3275,1282,3280,36.7104,50.8112,8.11021,1.00475,0.0605424,248.421,1,5,10,6,0,6,2,0,7,0,11365
