NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
FDC2_0_86,13,0,61,X,86,-615,-308.66,0,30,2,44
FDC2_0_87,13,0,61,X,87,-635,-308.66,0,30,2,46
FDC2_0_88,13,0,61,X,88,-655,-308.66,0,30,2,48
FDC2_0_89,13,0,61,X,89,-675,-308.66,0,30,2,50
FDC2_0_90,13,0,61,X,90,-695,-308.66,0,30,2,52
FDC2_0_91,13,0,61,X,91,-715,-308.66,0,30,2,54
FDC2_0_92,13,0,61,X,92,-735,-308.66,0,30,2,56
FDC2_0_93,13,0,61,X,93,-755,-308.66,0,30,2,58
FDC2_0_94,13,0,61,X,94,-775,-308.66,0,30,2,60
FDC2_0_95,13,0,61,X,95,-795,-308.66,0,30,2,62
FDC2_0_96,13,0,61,X,96,-815,-308.66,0,30,3,0
FDC2_0_97,13,0,61,X,97,-835,-308.66,0,30,3,2
FDC2_0_98,13,0,61,X,98,-855,-308.66,0,30,3,4
FDC2_0_99,13,0,61,X,99,-875,-308.66,0,30,3,6
FDC2_0_100,13,0,61,X,100,-895,-308.66,0,30,3,8
FDC2_0_101,13,0,61,X,101,-915,-308.66,0,30,3,10
FDC2_0_102,13,0,61,X,102,-935,-308.66,0,30,3,12
FDC2_0_103,13,0,61,X,103,-955,-308.66,0,30,3,14
FDC2_0_104,13,0,61,X,104,-975,-308.66,0,30,3,16
FDC2_0_105,13,0,61,X,105,-995,-308.66,0,30,3,18
FDC2_0_106,13,0,61,X,106,-1015,-308.66,0,30,3,20
FDC2_0_107,13,0,61,X,107,-1035,-308.66,0,30,3,22
FDC2_0_108,13,0,61,X,108,-1055,-308.66,0,30,3,24
FDC2_0_109,13,0,61,X,109,-1075,-308.66,0,30,3,26
FDC2_0_110,13,0,61,X,110,-1095,-308.66,0,30,3,28
FDC2_0_111,13,0,61,X,111,-1115,-308.66,0,30,3,30
FDC2_1_0,13,1,62,X,0,1115,-291.34,0,30,0,1
FDC2_1_1,13,1,62,X,1,1095,-291.34,0,30,0,3
FDC2_1_2,13,1,62,X,2,1075,-291.34,0,30,0,5
FDC2_1_3,13,1,62,X,3,1055,-291.34,0,30,0,7
FDC2_1_4,13,1,62,X,4,1035,-291.34,0,30,0,9
FDC2_1_5,13,1,62,X,5,1015,-291.34,0,30,0,11
FDC2_1_6,13,1,62,X,6,995,-291.34,0,30,0,13
FDC2_1_7,13,1,62,X,7,975,-291.34,0,30,0,15
FDC2_1_8,13,1,62,X,8,955,-291.34,0,30,0,17
FDC2_1_9,13,1,62,X,9,935,-291.34,0,30,0,19
FDC2_1_10,13,1,62,X,10,915,-291.34,0,30,0,21
FDC2_1_11,13,1,62,X,11,895,-291.34,0,30,0,23
FDC2_1_12,13,1,62,X,12,875,-291.34,0,30,0,25
FDC2_1_13,13,1,62,X,13,855,-291.34,0,30,0,27
FDC2_1_14,13,1,62,X,14,835,-291.34,0,30,0,29
FDC2_1_15,13,1,62,X,15,815,-291.34,0,30,0,31
FDC2_1_16,13,1,62,X,16,795,-291.34,0,30,0,33
FDC2_1_17,13,1,62,X,17,775,-291.34,0,30,0,35
FDC2_1_18,13,1,62,X,18,755,-291.34,0,30,0,37
FDC2_1_19,13,1,62,X,19,735,-291.34,0,30,0,39
FDC2_1_20,13,1,62,X,20,715,-291.34,0,30,0,41
FDC2_1_21,13,1,62,X,21,695,-291.34,0,30,0,43
FDC2_1_22,13,1,62,X,22,675,-291.34,0,30,0,45
FDC2_1_23,13,1,62,X,23,655,-291.34,0,30,0,47
FDC2_1_24,13,1,62,X,24,635,-291.34,0,30,0,49
FDC2_1_25,13,1,62,X,25,615,-291.34,0,30,0,51
FDC2_1_26,13,1,62,X,26,595,-291.34,0,30,0,53
FDC2_1_27,13,1,62,X,27,575,-291.34,0,30,0,55
FDC2_1_28,13,1,62,X,28,555,-291.34,0,30,0,57
FDC2_1_29,13,1,62,X,29,535,-291.34,0,30,0,59
FDC2_1_30,13,1,62,X,30,515,-291.34,0,30,0,61
FDC2_1_31,13,1,62,X,31,495,-291.34,0,30,0,63
FDC2_1_32,13,1,62,X,32,475,-291.34,0,30,1,1
FDC2_1_33,13,1,62,X,33,455,-291.34,0,30,1,3
FDC2_1_34,13,1,62,X,34,435,-291.34,0,30,1,5
FDC2_1_35,13,1,62,X,35,415,-291.34,0,30,1,7
FDC2_1_36,13,1,62,X,36,395,-291.34,0,30,1,9
FDC2_1_37,13,1,62,X,37,375,-291.34,0,30,1,11
FDC2_1_38,13,1,62,X,38,355,-291.34,0,30,1,13
FDC2_1_39,13,1,62,X,39,335,-291.34,0,30,1,15
FDC2_1_40,13,1,62,X,40,315,-291.34,0,30,1,17
FDC2_1_41,13,1,62,X,41,295,-291.34,0,30,1,19
FDC2_1_42,13,1,62,X,42,275,-291.34,0,30,1,21
FDC2_1_43,13,1,62,X,43,255,-291.34,0,30,1,23
FDC2_1_44,13,1,62,X,44,235,-291.34,0,30,1,25
FDC2_1_45,13,1,62,X,45,215,-291.34,0,30,1,27
FDC2_1_46,13,1,62,X,46,195,-291.34,0,30,1,29
FDC2_1_47,13,1,62,X,47,175,-291.34,0,30,1,31
FDC2_1_48,13,1,62,X,48,155,-291.34,0,30,1,33
FDC2_1_49,13,1,62,X,49,135,-291.34,0,30,1,35
FDC2_1_50,13,1,62,X,50,115,-291.34,0,30,1,37
FDC2_1_51,13,1,62,X,51,95,-291.34,0,30,1,39
FDC2_1_52,13,1,62,X,52,75,-291.34,0,30,1,41
FDC2_1_53,13,1,62,X,53,55,-291.34,0,30,1,43
FDC2_1_54,13,1,62,X,54,35,-291.34,0,30,1,45
FDC2_1_55,13,1,62,X,55,15,-291.34,0,30,1,47
FDC2_1_56,13,1,62,X,56,-5,-291.34,0,30,1,49
FDC2_1_57,13,1,62,X,57,-25,-291.34,0,30,1,51
FDC2_1_58,13,1,62,X,58,-45,-291.34,0,30,1,53
FDC2_1_59,13,1,62,X,59,-65,-291.34,0,30,1,55
FDC2_1_60,13,1,62,X,60,-85,-291.34,0,30,1,57
FDC2_1_61,13,1,62,X,61,-105,-291.34,0,30,1,59
FDC2_1_62,13,1,62,X,62,-125,-291.34,0,30,1,61
FDC2_1_63,13,1,62,X,63,-145,-291.34,0,30,1,63
FDC2_1_64,13,1,62,X,64,-165,-291.34,0,30,2,1
FDC2_1_65,13,1,62,X,65,-185,-291.34,0,30,2,3
FDC2_1_66,13,1,62,X,66,-205,-291.34,0,30,2,5
FDC2_1_67,13,1,62,X,67,-225,-291.34,0,30,2,7
FDC2_1_68,13,1,62,X,68,-245,-291.34,0,30,2,9
FDC2_1_69,13,1,62,X,69,-265,-291.34,0,30,2,11
FDC2_1_70,13,1,62,X,70,-285,-291.34,0,30,2,13
FDC2_1_71,13,1,62,X,71,-305,-291.34,0,30,2,15
FDC2_1_72,13,1,62,X,72,-325,-291.34,0,30,2,17
FDC2_1_73,13,1,62,X,73,-345,-291.34,0,30,2,19
FDC2_1_74,13,1,62,X,74,-365,-291.34,0,30,2,21
FDC2_1_75,13,1,62,X,75,-385,-291.34,0,30,2,23
FDC2_1_76,13,1,62,X,76,-405,-291.34,0,30,2,25
FDC2_1_77,13,1,62,X,77,-425,-291.34,0,30,2,27
FDC2_1_78,13,1,62,X,78,-445,-291.34,0,30,2,29
FDC2_1_79,13,1,62,X,79,-465,-291.34,0,30,2,31
FDC2_1_80,13,1,62,X,80,-485,-291.34,0,30,2,33
FDC2_1_81,13,1,62,X,81,-505,-291.34,0,30,2,35
FDC2_1_82,13,1,62,X,82,-525,-291.34,0,30,2,37
FDC2_1_83,13,1,62,X,83,-545,-291.34,0,30,2,39
FDC2_1_84,13,1,62,X,84,-565,-291.34,0,30,2,41
FDC2_1_85,13,1,62,X,85,-585,-291.34,0,30,2,43
FDC2_1_86,13,1,62,X,86,-605,-291.34,0,30,2,45
FDC2_1_87,13,1,62,X,87,-625,-291.34,0,30,2,47
FDC2_1_88,13,1,62,X,88,-645,-291.34,0,30,2,49
FDC2_1_89,13,1,62,X,89,-665,-291.34,0,30,2,51
FDC2_1_90,13,1,62,X,90,-685,-291.34,0,30,2,53
FDC2_1_91,13,1,62,X,91,-705,-291.34,0,30,2,55
FDC2_1_92,13,1,62,X,92,-725,-291.34,0,30,2,57
FDC2_1_93,13,1,62,X,93,-745,-291.34,0,30,2,59
FDC2_1_94,13,1,62,X,94,-765,-291.34,0,30,2,61
FDC2_1_95,13,1,62,X,95,-785,-291.34,0,30,2,63
FDC2_1_96,13,1,62,X,96,-805,-291.34,0,30,3,1
FDC2_1_97,13,1,62,X,97,-825,-291.34,0,30,3,3
FDC2_1_98,13,1,62,X,98,-845,-291.34,0,30,3,5
FDC2_1_99,13,1,62,X,99,-865,-291.34,0,30,3,7
FDC2_1_100,13,1,62,X,100,-885,-291.34,0,30,3,9
FDC2_1_101,13,1,62,X,101,-905,-291.34,0,30,3,11
FDC2_1_102,13,1,62,X,102,-925,-291.34,0,30,3,13
FDC2_1_103,13,1,62,X,103,-945,-291.34,0,30,3,15
FDC2_1_104,13,1,62,X,104,-965,-291.34,0,30,3,17
FDC2_1_105,13,1,62,X,105,-985,-291.34,0,30,3,19
FDC2_1_106,13,1,62,X,106,-1005,-291.34,0,30,3,21
FDC2_1_107,13,1,62,X,107,-1025,-291.34,0,30,3,23
FDC2_1_108,13,1,62,X,108,-1045,-291.34,0,30,3,25
FDC2_1_109,13,1,62,X,109,-1065,-291.34,0,30,3,27
FDC2_1_110,13,1,62,X,110,-1085,-291.34,0,30,3,29
FDC2_1_111,13,1,62,X,111,-1105,-291.34,0,30,3,31
FDC2_2_0,13,2,63,V,0,1105,-208.66,0,30,3,32
FDC2_2_1,13,2,63,V,1,1085,-208.66,0,30,3,34
FDC2_2_2,13,2,63,V,2,1065,-208.66,0,30,3,36
FDC2_2_3,13,2,63,V,3,1045,-208.66,0,30,3,38
FDC2_2_4,13,2,63,V,4,1025,-208.66,0,30,3,40
FDC2_2_5,13,2,63,V,5,1005,-208.66,0,30,3,42
FDC2_2_6,13,2,63,V,6,985,-208.66,0,30,3,44
FDC2_2_7,13,2,63,V,7,965,-208.66,0,30,3,46
FDC2_2_8,13,2,63,V,8,945,-208.66,0,30,3,48
FDC2_2_9,13,2,63,V,9,925,-208.66,0,30,3,50
FDC2_2_10,13,2,63,V,10,905,-208.66,0,30,3,52
FDC2_2_11,13,2,63,V,11,885,-208.66,0,30,3,54
FDC2_2_12,13,2,63,V,12,865,-208.66,0,30,3,56
FDC2_2_13,13,2,63,V,13,845,-208.66,0,30,3,58
FDC2_2_14,13,2,63,V,14,825,-208.66,0,30,3,60
FDC2_2_15,13,2,63,V,15,805,-208.66,0,30,3,62
FDC2_2_16,13,2,63,V,16,785,-208.66,0,30,4,0
FDC2_2_17,13,2,63,V,17,765,-208.66,0,30,4,2
FDC2_2_18,13,2,63,V,18,745,-208.66,0,30,4,4
FDC2_2_19,13,2,63,V,19,725,-208.66,0,30,4,6
FDC2_2_20,13,2,63,V,20,705,-208.66,0,30,4,8
FDC2_2_21,13,2,63,V,21,685,-208.66,0,30,4,10
FDC2_2_22,13,2,63,V,22,665,-208.66,0,30,4,12
FDC2_2_23,13,2,63,V,23,645,-208.66,0,30,4,14
FDC2_2_24,13,2,63,V,24,625,-208.66,0,30,4,16
FDC2_2_25,13,2,63,V,25,605,-208.66,0,30,4,18
FDC2_2_26,13,2,63,V,26,585,-208.66,0,30,4,20
FDC2_2_27,13,2,63,V,27,565,-208.66,0,30,4,22
FDC2_2_28,13,2,63,V,28,545,-208.66,0,30,4,24
FDC2_2_29,13,2,63,V,29,525,-208.66,0,30,4,26
FDC2_2_30,13,2,63,V,30,505,-208.66,0,30,4,28
FDC2_2_31,13,2,63,V,31,485,-208.66,0,30,4,30
FDC2_2_32,13,2,63,V,32,465,-208.66,0,30,4,32
FDC2_2_33,13,2,63,V,33,445,-208.66,0,30,4,34
FDC2_2_34,13,2,63,V,34,425,-208.66,0,30,4,36
FDC2_2_35,13,2,63,V,35,405,-208.66,0,30,4,38
FDC2_2_36,13,2,63,V,36,385,-208.66,0,30,4,40
FDC2_2_37,13,2,63,V,37,365,-208.66,0,30,4,42
FDC2_2_38,13,2,63,V,38,345,-208.66,0,30,4,44
FDC2_2_39,13,2,63,V,39,325,-208.66,0,30,4,46
FDC2_2_40,13,2,63,V,40,305,-208.66,0,30,4,48
FDC2_2_41,13,2,63,V,41,285,-208.66,0,30,4,50
FDC2_2_42,13,2,63,V,42,265,-208.66,0,30,4,52
FDC2_2_43,13,2,63,V,43,245,-208.66,0,30,4,54
FDC2_2_44,13,2,63,V,44,225,-208.66,0,30,4,56
FDC2_2_45,13,2,63,V,45,205,-208.66,0,30,4,58
FDC2_2_46,13,2,63,V,46,185,-208.66,0,30,4,60
FDC2_2_47,13,2,63,V,47,165,-208.66,0,30,4,62
FDC2_2_48,13,2,63,V,48,145,-208.66,0,30,5,0
FDC2_2_49,13,2,63,V,49,125,-208.66,0,30,5,2
FDC2_2_50,13,2,63,V,50,105,-208.66,0,30,5,4
FDC2_2_51,13,2,63,V,51,85,-208.66,0,30,5,6
FDC2_2_52,13,2,63,V,52,65,-208.66,0,30,5,8
FDC2_2_53,13,2,63,V,53,45,-208.66,0,30,5,10
FDC2_2_54,13,2,63,V,54,25,-208.66,0,30,5,12
FDC2_2_55,13,2,63,V,55,5,-208.66,0,30,5,14
FDC2_2_56,13,2,63,V,56,-15,-208.66,0,30,5,16
FDC2_2_57,13,2,63,V,57,-35,-208.66,0,30,5,18
FDC2_2_58,13,2,63,V,58,-55,-208.66,0,30,5,20
FDC2_2_59,13,2,63,V,59,-75,-208.66,0,30,5,22
FDC2_2_60,13,2,63,V,60,-95,-208.66,0,30,5,24
FDC2_2_61,13,2,63,V,61,-115,-208.66,0,30,5,26
FDC2_2_62,13,2,63,V,62,-135,-208.66,0,30,5,28
FDC2_2_63,13,2,63,V,63,-155,-208.66,0,30,5,30
FDC2_2_64,13,2,63,V,64,-175,-208.66,0,30,5,32
FDC2_2_65,13,2,63,V,65,-195,-208.66,0,30,5,34
FDC2_2_66,13,2,63,V,66,-215,-208.66,0,30,5,36
FDC2_2_67,13,2,63,V,67,-235,-208.66,0,30,5,38
FDC2_2_68,13,2,63,V,68,-255,-208.66,0,30,5,40
FDC2_2_69,13,2,63,V,69,-275,-208.66,0,30,5,42
FDC2_2_70,13,2,63,V,70,-295,-208.66,0,30,5,44
FDC2_2_71,13,2,63,V,71,-315,-208.66,0,30,5,46
FDC2_2_72,13,2,63,V,72,-335,-208.66,0,30,5,48
FDC2_2_73,13,2,63,V,73,-355,-208.66,0,30,5,50
FDC2_2_74,13,2,63,V,74,-375,-208.66,0,30,5,52
FDC2_2_75,13,2,63,V,75,-395,-208.66,0,30,5,54
FDC2_2_76,13,2,63,V,76,-415,-208.66,0,30,5,56
FDC2_2_77,13,2,63,V,77,-435,-208.66,0,30,5,58
FDC2_2_78,13,2,63,V,78,-455,-208.66,0,30,5,60
FDC2_2_79,13,2,63,V,79,-475,-208.66,0,30,5,62
FDC2_2_80,13,2,63,V,80,-495,-208.66,0,30,6,0
FDC2_2_81,13,2,63,V,81,-515,-208.66,0,30,6,2
FDC2_2_82,13,2,63,V,82,-535,-208.66,0,30,6,4
FDC2_2_83,13,2,63,V,83,-555,-208.66,0,30,6,6
FDC2_2_84,13,2,63,V,84,-575,-208.66,0,30,6,8
FDC2_2_85,13,2,63,V,85,-595,-208.66,0,30,6,10
FDC2_2_86,13,2,63,V,86,-615,-208.66,0,30,6,12
FDC2_2_87,13,2,63,V,87,-635,-208.66,0,30,6,14
FDC2_2_88,13,2,63,V,88,-655,-208.66,0,30,6,16
FDC2_2_89,13,2,63,V,89,-675,-208.66,0,30,6,18
FDC2_2_90,13,2,63,V,90,-695,-208.66,0,30,6,20
FDC2_2_91,13,2,63,V,91,-715,-208.66,0,30,6,22
FDC2_2_92,13,2,63,V,92,-735,-208.66,0,30,6,24
FDC2_2_93,13,2,63,V,93,-755,-208.66,0,30,6,26
FDC2_2_94,13,2,63,V,94,-775,-208.66,0,30,6,28
FDC2_2_95,13,2,63,V,95,-795,-208.66,0,30,6,30
FDC2_2_96,13,2,63,V,96,-815,-208.66,0,30,6,32
FDC2_2_97,13,2,63,V,97,-835,-208.66,0,30,6,34
FDC2_2_98,13,2,63,V,98,-855,-208.66,0,30,6,36
FDC2_2_99,13,2,63,V,99,-875,-208.66,0,30,6,38
FDC2_2_100,13,2,63,V,100,-895,-208.66,0,30,6,40
FDC2_2_101,13,2,63,V,101,-915,-208.66,0,30,6,42
FDC2_2_102,13,2,63,V,102,-935,-208.66,0,30,6,44
FDC2_2_103,13,2,63,V,103,-955,-208.66,0,30,6,46
FDC2_2_104,13,2,63,V,104,-975,-208.66,0,30,6,48
FDC2_2_105,13,2,63,V,105,-995,-208.66,0,30,6,50
FDC2_2_106,13,2,63,V,106,-1015,-208.66,0,30,6,52
FDC2_2_107,13,2,63,V,107,-1035,-208.66,0,30,6,54
FDC2_2_108,13,2,63,V,108,-1055,-208.66,0,30,6,56
FDC2_2_109,13,2,63,V,109,-1075,-208.66,0,30,6,58
FDC2_2_110,13,2,63,V,110,-1095,-208.66,0,30,6,60
FDC2_2_111,13,2,63,V,111,-1115,-208.66,0,30,6,62
FDC2_3_0,13,3,64,V,0,1115,-191.34,0,30,3,33
FDC2_3_1,13,3,64,V,1,1095,-191.34,0,30,3,35
FDC2_3_2,13,3,64,V,2,1075,-191.34,0,30,3,37
FDC2_3_3,13,3,64,V,3,1055,-191.34,0,30,3,39
FDC2_3_4,13,3,64,V,4,1035,-191.34,0,30,3,41
FDC2_3_5,13,3,64,V,5,1015,-191.34,0,30,3,43
FDC2_3_6,13,3,64,V,6,995,-191.34,0,30,3,45
FDC2_3_7,13,3,64,V,7,975,-191.34,0,30,3,47
FDC2_3_8,13,3,64,V,8,955,-191.34,0,30,3,49
FDC2_3_9,13,3,64,V,9,935,-191.34,0,30,3,51
FDC2_3_10,13,3,64,V,10,915,-191.34,0,30,3,53
FDC2_3_11,13,3,64,V,11,895,-191.34,0,30,3,55
FDC2_3_12,13,3,64,V,12,875,-191.34,0,30,3,57
FDC2_3_13,13,3,64,V,13,855,-191.34,0,30,3,59
FDC2_3_14,13,3,64,V,14,835,-191.34,0,30,3,61
FDC2_3_15,13,3,64,V,15,815,-191.34,0,30,3,63
FDC2_3_16,13,3,64,V,16,795,-191.34,0,30,4,1
FDC2_3_17,13,3,64,V,17,775,-191.34,0,30,4,3
FDC2_3_18,13,3,64,V,18,755,-191.34,0,30,4,5
FDC2_3_19,13,3,64,V,19,735,-191.34,0,30,4,7
FDC2_3_20,13,3,64,V,20,715,-191.34,0,30,4,9
FDC2_3_21,13,3,64,V,21,695,-191.34,0,30,4,11
FDC2_3_22,13,3,64,V,22,675,-191.34,0,30,4,13
FDC2_3_23,13,3,64,V,23,655,-191.34,0,30,4,15
FDC2_3_24,13,3,64,V,24,635,-191.34,0,30,4,17
FDC2_3_25,13,3,64,V,25,615,-191.34,0,30,4,19
FDC2_3_26,13,3,64,V,26,595,-191.34,0,30,4,21
FDC2_3_27,13,3,64,V,27,575,-191.34,0,30,4,23
FDC2_3_28,13,3,64,V,28,555,-191.34,0,30,4,25
FDC2_3_29,13,3,64,V,29,535,-191.34,0,30,4,27
FDC2_3_30,13,3,64,V,30,515,-191.34,0,30,4,29
FDC2_3_31,13,3,64,V,31,495,-191.34,0,30,4,31
FDC2_3_32,13,3,64,V,32,475,-191.34,0,30,4,33
FDC2_3_33,13,3,64,V,33,455,-191.34,0,30,4,35
FDC2_3_34,13,3,64,V,34,435,-191.34,0,30,4,37
FDC2_3_35,13,3,64,V,35,415,-191.34,0,30,4,39
FDC2_3_36,13,3,64,V,36,395,-191.34,0,30,4,41
FDC2_3_37,13,3,64,V,37,375,-191.34,0,30,4,43
FDC2_3_38,13,3,64,V,38,355,-191.34,0,30,4,45
FDC2_3_39,13,3,64,V,39,335,-191.34,0,30,4,47
FDC2_3_40,13,3,64,V,40,315,-191.34,0,30,4,49
FDC2_3_41,13,3,64,V,41,295,-191.34,0,30,4,51
FDC2_3_42,13,3,64,V,42,275,-191.34,0,30,4,53
FDC2_3_43,13,3,64,V,43,255,-191.34,0,30,4,55
FDC2_3_44,13,3,64,V,44,235,-191.34,0,30,4,57
FDC2_3_45,13,3,64,V,45,215,-191.34,0,30,4,59
FDC2_3_46,13,3,64,V,46,195,-191.34,0,30,4,61
FDC2_3_47,13,3,64,V,47,175,-191.34,0,30,4,63
FDC2_3_48,13,3,64,V,48,155,-191.34,0,30,5,1
FDC2_3_49,13,3,64,V,49,135,-191.34,0,30,5,3
FDC2_3_50,13,3,64,V,50,115,-191.34,0,30,5,5
FDC2_3_51,13,3,64,V,51,95,-191.34,0,30,5,7
FDC2_3_52,13,3,64,V,52,75,-191.34,0,30,5,9
FDC2_3_53,13,3,64,V,53,55,-191.34,0,30,5,11
FDC2_3_54,13,3,64,V,54,35,-191.34,0,30,5,13
FDC2_3_55,13,3,64,V,55,15,-191.34,0,30,5,15
FDC2_3_56,13,3,64,V,56,-5,-191.34,0,30,5,17
FDC2_3_57,13,3,64,V,57,-25,-191.34,0,30,5,19
FDC2_3_58,13,3,64,V,58,-45,-191.34,0,30,5,21
FDC2_3_59,13,3,64,V,59,-65,-191.34,0,30,5,23
FDC2_3_60,13,3,64,V,60,-85,-191.34,0,30,5,25
FDC2_3_61,13,3,64,V,61,-105,-191.34,0,30,5,27
FDC2_3_62,13,3,64,V,62,-125,-191.34,0,30,5,29
FDC2_3_63,13,3,64,V,63,-145,-191.34,0,30,5,31
FDC2_3_64,13,3,64,V,64,-165,-191.34,0,30,5,33
FDC2_3_65,13,3,64,V,65,-185,-191.34,0,30,5,35
