NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
129,13,1,1,152.54,0,1111.7,0.064066,0,41.09,0.0470477535,158.386,0.0664166,0,41.09,0.0476445337,184.282,7.69505,-11.0471,0,11,29,21,29,12,29,22,29,0
130,13,1,1,164.78,0,1111.7,0.0644695,0,41,0.0458136971,199.314,0.0648816,0,40,0.048687072,263.525,7.64665,14.5091,0,11,30,21,30,12,30,22,30,0
201,13,1,2,-190.18,0,1124.7,0.0647846,0,40.973,0.0461133374,176.751,0.0662605,0,41,0.0476711832,232.291,7.6269,-2.68345,0,13,0,23,0,14,0,24,0,0
202,13,1,2,-177.94,0,1124.7,0.0651483,0,40,0.0447399268,190.507,0.0659195,0,41,0.0490630591,157.867,7.65615,15.3155,0,13,1,23,1,14,1,24,1,0
203,13,1,2,-165.7,0,1124.7,0.0648439,0,41,0.0445555362,202.799,0.0654668,0,41,0.0467216217,218.727,7.69129,14.9316,0,13,2,23,2,14,2,24,2,0
204,13,1,2,-153.46,0,1124.7,0.0648988,0,40.973,0.0479368767,162.041,0.0660346,0,40,0.0462927958,106.182,7.62613,-6.40545,0,13,3,23,3,14,3,24,3,0
205,13,1,2,-141.22,0,1124.7,0.0648407,0,40.673,0.044516264,224.96,0.0647469,0,40,0.0457844013,180.016,7.63555,1.23301,0,13,4,23,4,14,4,24,4,0
206,13,1,2,-128.98,0,1124.7,0.0652939,0,39.7,0.0406498006,176.077,0.066343,0,39.1,0.046431291,114.665,7.61631,-17.5555,0,13,5,23,5,14,5,24,5,0
207,13,1,2,-116.74,0,1124.7,0.065267,0,41.09,0.0442099679,213.88,0.0657369,0,41.09,0.0452068666,132.218,7.64935,16.2724,0,13,6,23,6,14,6,24,6,0
208,13,1,2,-104.5,0,1124.7,0.0658135,0,40.7,0.0487234457,232.857,0.0656649,0,40.7,0.0386055172,89.3216,7.66721,18.3344,0,13,7,23,7,14,7,24,7,0
209,13,1,2,-92.26,0,1124.7,0.0641728,0,39.973,0.0447604199,243.898,0.0650086,0,40.4,0.0455877168,151.096,7.65435,10.7257,0,13,8,23,8,14,8,24,8,0
210,13,1,2,-80.02,0,1124.7,0.0636501,0,39.673,0.0439348651,221.684,0.0661771,0,40,0.0431006616,146.072,7.59474,-10.9308,0,13,9,23,9,14,9,24,9,0
211,13,1,2,-67.78,0,1124.7,0.0656881,0,40,0.0435419963,245.527,0.0653302,0,40,0.0459176177,259.288,7.6261,-7.29107,0,13,10,23,10,14,10,24,10,0
212,13,1,2,-55.54,0,1124.7,0.0651483,0,40,0.0473290632,167.367,0.0653398,0,41,0.0452126577,185.313,7.63937,-5.85813,0,13,11,23,11,14,11,24,11,0
213,13,1,2,-43.3,0,1124.7,0.0655677,0,39.673,0.0468973495,130.553,0.0661368,0,41,0.0472940698,217.729,7.64934,-0.370847,0,13,12,23,12,14,12,24,12,0
214,13,1,2,-31.06,0,1124.7,0.065159,0,40.063,0.0459526443,165.431,0.0652485,0,41.09,0.0452222674,172.322,7.56214,0.167245,0,13,13,23,13,14,13,24,13,0
215,13,1,2,-18.82,0,1124.7,0.0651885,0,41.09,0.0478730789,219.275,0.0658504,0,42,0.0484205226,261.713,7.67348,4.18489,0,13,14,23,14,14,14,24,14,0
216,13,1,2,-6.58,0,1124.7,0.0647041,0,40.4,0.0460896043,136.585,0.0667155,0,41,0.0463909395,188.128,7.59857,-12.2489,0,13,16,23,16,14,16,24,16,0
217,13,1,2,5.66,0,1124.7,0.0654872,0,40.973,0.0427964331,119.422,0.0660364,0,40,0.0446718407,170.817,7.65529,-7.22688,0,13,17,23,17,14,17,24,17,0
218,13,1,2,17.9,0,1124.7,0.0660255,0,39.973,0.0466557907,123.165,0.0662795,0,41,0.0463495124,159.568,7.65536,-10.7781,0,13,18,23,18,14,18,24,18,0
219,13,1,2,30.14,0,1124.7,0.0654612,0,40,0.0487289065,174.173,0.0661929,0,40,0.0457838423,196.562,7.71922,6.66233,0,13,19,23,19,14,19,24,19,0
