NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
402,13,2,2,-177.94,0,1274.472,0.0681254,0,41.09,0.045099,144.152,0.0687004,0,41,0.0432358269,185.583,7.64172,10.83583,-24.219818,17,1,27,1,18,1,28,1,0
403,13,2,2,-165.7,0,1274.472,0.0685874,0,40,0.04413,116.375,0.0680547,0,40,0.0469990334,261.198,7.63482,-23.9239,-24.825058,17,2,27,2,18,2,28,2,0
404,13,2,2,-153.46,0,1274.472,0.0685092,0,40.09,0.045311,182.57,0.0680743,0,41,0.0417897142,144.154,7.63947,-4.3244,-19.604958,17,3,27,3,18,3,28,3,0
405,13,2,2,-141.22,0,1274.472,0.0682746,0,40.073,0.045922,168.423,0.0678068,0,40,0.0440577803,180.402,7.65179,-27.2312,-23.382204,17,4,27,4,18,4,28,4,0
406,13,2,2,-128.98,0,1274.472,0.0689551,0,44,0.047025,186.924,0.0678101,0,40.1,0.043997366,113.004,7.63584,-9.52351,-23.140031,17,5,27,5,18,5,28,5,0
407,13,2,2,-116.74,0,1274.472,0.0677203,0,39.79,0.044376,185.261,0.0683601,0,41.09,0.045868123,224.348,7.6454,-41.3151,-23.311791,17,6,27,6,18,6,28,6,0
408,13,2,2,-104.5,0,1274.472,0.0677048,0,41.09,0.043969,171.164,0.0676451,0,41,0.0458775925,201.126,7.58336,22.61018,-23.825757,17,7,27,7,18,7,28,7,0
409,13,2,2,-92.26,0,1274.472,0.0681374,0,41,0.045432,161.928,0.068091,0,41,0.0463591817,85.699,7.56733,5.21645,-20.86062,17,8,27,8,18,8,28,8,0
410,13,2,2,-80.02,0,1274.472,0.0678651,0,43.383,0.045432,139.229,0.069007,0,35.7,0.0453706098,153.602,7.60781,-9.0532,-20.231997,17,9,27,9,18,9,28,9,0
411,13,2,2,-67.78,0,1274.472,0.0689185,0,41.7,0.043976,108.128,0.0677981,0,39.79,0.0428437389,186.846,7.58209,21.5595,-18.850975,17,10,27,10,18,10,28,10,0
412,13,2,2,-55.54,0,1274.472,0.0694027,0,40.18,0.042906,141.042,0.069035,0,40,0.0437223456,216.382,7.61638,18.1294,-20.506429,17,11,27,11,18,11,28,11,0
413,13,2,2,-43.3,0,1274.472,0.0688629,0,39.4,0.048298,264.271,0.0682877,0,40,0.045045248,258.35,7.59102,1.0924,-21.240511,17,12,27,12,18,12,28,12,0
414,13,2,2,-31.06,0,1274.472,0.0679381,0,41.09,0.04633,159.025,0.0686389,0,41,0.0418862788,200.932,7.60982,-6.97646,-18.782096,17,13,27,13,18,13,28,13,0
415,13,2,2,-18.82,0,1274.472,0.0692442,0,40.763,0.044463,170.738,0.0670575,0,41,0.0453432484,210.226,7.58898,11.99707,-21.33574,17,14,27,14,18,14,28,14,0
416,13,2,2,-6.58,0,1274.472,0.0688737,0,39.973,0.046123,172.367,0.0676811,0,41,0.0468919983,251.764,7.57758,-80.5356,-21.513326,17,31,27,31,18,31,28,16,0
417,13,2,2,5.66,0,1274.472,0.0683499,0,40.973,0.046708,141.938,0.0669153,0,40.7,0.0463355528,193.565,7.60957,-80.9116,-19.449392,17,17,27,17,18,17,28,17,0
418,13,2,2,17.9,0,1274.472,0.0688524,0,40.79,0.044135,245.592,0.0681751,0,41,0.0445477292,195.904,7.54266,-36.947,-22.011512,17,18,27,18,18,18,28,18,0
419,13,2,2,30.14,0,1274.472,0.068137,0,41.063,0.046134,104.808,0.0667758,0,40,0.0442253488,138.57,7.65277,-62.1127,-19.71296,17,19,27,19,18,19,28,19,0
420,13,2,2,42.38,0,1274.472,0.0681884,0,39.7,0.044408,104.797,0.0678416,0,40,0.0433071037,106.582,7.56965,-79.1916,-19.242501,17,20,27,20,18,20,28,20,0
421,13,2,2,54.62,0,1274.472,0.0677328,0,40.373,0.042868,107.499,0.06662,0,41,0.0450650063,196.796,7.58136,-56.75,-18.635245,17,21,27,21,18,21,28,21,0
422,13,2,2,66.86,0,1274.472,0.0675668,0,41.063,0.042062,128.577,0.069011,0,43.09,0.043071887,192.57,7.65446,-61.2931,-21.575591,17,22,27,22,18,22,28,22,0
423,13,2,2,79.1,0,1274.472,0.0673657,0,40,0.043325,146.219,0.0664146,0,41,0.0438474052,193.215,7.59633,-94.1783,-20.04053,17,23,27,23,18,23,28,23,0
424,13,2,2,91.34,0,1274.472,0.0694209,0,39.79,0.045709,209.619,0.0676323,0,40,0.04511536,192.3,7.54406,-62.4674,-19.748332,17,24,27,24,18,24,28,24,0
425,13,2,2,103.58,0,1274.472,0.0682004,0,40.7,0.045334,164.83,0.0684017,0,40,0.0445617574,165.258,7.67375,-84.877,-20.376959,17,25,27,25,18,25,28,25,0
426,13,2,2,115.82,0,1274.472,0.0687108,0,39.7,0.043791,163.919,0.06848,0,39.1,0.0441037673,141.607,7.68913,-64.9937,-19.8752946,17,26,27,26,18,26,28,26,0
